cod_sed;secretaria;codigo_institucion;nombre_institucion;licencia;fecha_licencia;nit;cod_dpto;departamento;cod_mpio;municipio;localidad;barrio;direccion;telefono;correo_electronico;pagina_web;naturaleza;nombre_representante;certificado_calidad;numero_certificacion;norma;entidad_emisora;estado_certificacion;fecha_otorgamiento;fecha_vencimiento;longitud;latitud;año_corte;mes_corte;fecha_corte
3.818,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;3.087,;ENGLISH NET-CENTRO DE IDIOMAS;4143.0.21.2764;2015 abr 14 12:00:00 AM;900605093-7;76,;VALLE DEL CAUCA;76.001,;CALI;;San Vicente;Avenida 2D No. 24 N-59;6610670;englishnet@emcali.net.co;www.englisnet.com.co;PRIVADA;ALVARO EPARRADO BOLAÑOS;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.762,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ITAGÜÍ;1.686,;ACADEMIA DE BELLEZA SANDRA;0165;2009 ene 29 12:00:00 AM;70109516-3;5,;ANTIOQUIA;5.360,;ITAGUI;;SANTAMARIA;CRA 52 Nº 71-10;2774857;joseaherreraz@gmail.com;;PRIVADA;JOSE ANTONIOHERRERA ZAPATA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.800,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TUMACO;3.158,;CENTRO EDUCATIVO NACIONAL SISTEMATIZADO CENAS;573;2009 ago 03 12:00:00 AM;12984011-7-;52,;NARIÑO;52.835,;TUMACO;;PEDRO ARIZALA;IE NUESTRA SEÑORA DE  FATIMA;3178385484;cenastumaco@hotmail.com;;PRIVADA;Jorge H.Lasso Yela;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.817,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL VALLE;8.895,;SANTA TERESITA;01198;2018 abr 03 12:00:00 AM;901064750-9;76,;VALLE DEL CAUCA;76.400,;LA UNIÓN;;BARRIO EL AMPARO;KILOMETRO 1 VIA LA VICTORIA;3166769193;institutoedth@hotmail.com;;PRIVADA;MARIA EUGENIAMOSQUERA ROJAS;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
7.609,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE RIONEGRO;9.069,;TECNOLÓGICO DE ANTIOQUIA, INSTITUCIÓN UNIVERSITARIA;1045;2018 nov 15 12:00:00 AM;890905419-6;5,;ANTIOQUIA;5.615,;RIONEGRO;;SAN JOAQUIN;Calle 41 No. 50A-324;5615178;tecnologico@tdea.edu.co;www.tda.edu.co;OFICIAL;LORENZOPORTOCARRERO SIERRA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.759,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;8.488,;EL BÚHO Y/O THE OWL - CENTRO DE IDIOMAS;002771;2017 mar 11 12:00:00 AM;9003016883;5,;ANTIOQUIA;5.001,;MEDELLÍN;MEDELLIN;;Diagonal 75B N° 8 - 40 oficina 319 SEDE ADMINISTRATIVA;4481771;contacto@owlcdi.com;;PRIVADA;CARLOS MARIOPALACIO TOBON;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.762,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ITAGÜÍ;8.447,;UNIVERSAL LANGUAGE ACADEMY;133363;2018 nov 27 12:00:00 AM;811024429-1;5,;ANTIOQUIA;5.360,;ITAGUI;;CENTRO;CARRERA 50 Nº 47-40 PISO 2-3;3764476;ulaitaguibienvenidos@gmail.com;;PRIVADA;LUIS ALFREDOOLARTE;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.767,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL BOLÍVAR;7.232,;(EN PROCESO DE CIERRE) CORPORACION TECNICO LABORAL SAN FELIPE DE BARAJAS;0044;2009 mar 10 12:00:00 AM;9025608;13,;BOLÍVAR;13.836,;TURBACO;;;Las Tres Marias;3183540553;corsanfelipe@hotmail.com;;PRIVADA;CARLOSTINOCO OROZCO;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.767,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL BOLÍVAR;8.938,;"CENTRO DE EDUCACIÓN PARA EL TRABAJO Y EL DESARROLLO HUMANO ""CEDEP"" - REGIDOR";4332;2017 nov 03 12:00:00 AM;125811697;13,;BOLÍVAR;13.580,;REGIDOR;;La Gloria;Calle Principal vía La Gloria;3103677923;oscarpedrozo2010@hotmail.com;lindarojascano@gmail.com;PRIVADA;DANIEL PEDROZO MERIÑO;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.768,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MAGANGUÉ;8.329,;"INSTITUTO DE ENSEÑANZA Y CAPACITACIÓN TÉCNICA DE LA SABANA ""IDECTSA""";2248;2016 sep 13 12:00:00 AM;27591652;13,;BOLÍVAR;13.430,;MAGANGUÉ;;Avenida Colombia;CALLE 16 A No 10 A-100 B;7820382;Idectsaeducar2013@hotmail.com;;PRIVADA;AUGUSTO EMIROMESTRA ZAPA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.815,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA;2.471,;"CORPORACION DE ESTUDIOS TECNICOS EN SALUD  LTDA. ""CORPETSALUD""";0871;2009 jul 08 12:00:00 AM;809005210-8;73,;TOLIMA;73.268,;ESPINAL;;SAN RAFAEL;CRA 6 No. 5-16;2481304;corpetsaludltda@yahoo.es;;PRIVADA;YENYDIAZ GARZÓN;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
4.910,;SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA;8.404,;CENTRO DE INGLES INTERNACIONAL PERSONALIZADO;4530;2016 jun 14 12:00:00 AM;900636903-0;13,;BOLÍVAR;13.001,;CARTAGENA;;Pie de la Popa;Cra. 22 Nro. 29 D 10 Pie de la Popa;6692365;centrodeingles2513@gmail.com;;PRIVADA;ALEJANDROVASQUEZ VARELA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.758,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA;4.559,;"CORPORACION DE EDUCACION LA INMACULADA ""CETELI""";OOO4777;2010 feb 11 12:00:00 AM;900277736-6;5,;ANTIOQUIA;5.579,;PUERTO BERRÍO;;Alfonso López;Carrera 9 # 54-21;8330628;ceteli2007@hotmail.com;;PRIVADA;WILLIAMBURITICA MEJIA;NO;;;;;;;74,404026;6,49207;2.020,;11,;2020 nov 30 12:00:00 AM
3.815,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA;2.397,;ACADEMIA CECONTEC MELGAR;1346;2009 oct 05 12:00:00 AM;65703015-4;73,;TOLIMA;73.449,;MELGAR;;YAJAIRA;CR 23  No. 8 - 43;2455002;cecomel_7@hotmail.com;www.cecontec@cecontec.org;PRIVADA;EMILCE GALINDO RODRIGUEZ;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.735,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA;3.934,;CORPORACION TECNICA EMPRESARIAL PARA EL TRABAJO;009413;2009 dic 09 12:00:00 AM;808003393-4;25,;CUNDINAMARCA;25.386,;LA MESA;;;Carrera 21A No. 8 - 46;8975294;esc_estu_tec@yahoo.es;www.corporaciontecnica.edu.co;PRIVADA;MARTHA BIBIANAPERAZA CASTILLO;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.766,;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;327,;CENTRO DE FORMACIÓN EN AUXILIARES DE ENFERMERÍA Y MECÁNICA DENTAL CENCADENT;7189;2098 oct 23 12:00:00 AM;33135063-4;11,;BOGOTÁ D.C.;11.001,;BOGOTÁ;TEUSAQUILLO;TEUSAQUILLO;Av CARACAS No. 39  - 43 2° PISO;2456912;cencadentbogota@cencadent.edu.co;;PRIVADA;NORIS DEL CARMENHERAZO CUETO;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.822,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PALMIRA;6.561,;ESCUELA MUNICIPAL DE ARTE DE LA CASA DE LA CULTURA RICARDO NIETO;1225;2011 nov 01 12:00:00 AM;891380007-3;76,;VALLE DEL CAUCA;76.520,;PALMIRA;;Centro;Calle 30 Carrera 24 esquina;2712726;emaccricardonieto@gmail.com;www.palmira.gov.co;OFICIAL;GUSTAVO ADOLFOKURI GOMEZ;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.766,;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;6.359,;FUNDACION UNIVERSITARIA EMPRESARIAL DE LA CAMARA DE COMERCIO DE BOGOTA (UNIEMPRESARIAL);598;2001 abr 12 12:00:00 AM;830084876-6;11,;BOGOTÁ D.C.;11.001,;BOGOTÁ;SANTA FE;;CARRERA 9 NO. 16-21;5082244;UNIEMPRESARIAL@UNIEMPRESARAIL.EDU.CO;;PRIVADA;ALEJANDROCHEYNE GARCIA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.766,;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;1.379,;INSTITUTO DE FORMACION E INVESTIGACION TECNICA INFORTEC;6768;2096 nov 27 12:00:00 AM;800084089-7;11,;BOGOTÁ D.C.;11.001,;BOGOTÁ;BARRIOS UNIDOS;SAN FELIPE;CRA.22 BIS  NO. 74A-27;7424665;admisiones@infortec.edu.co;www.infortec.edu.co;PRIVADA;JAIRO IVAN RAMIREZ GARCIA;SI;20.014-3;NTC 5555;CELAC;RENOVADA;2012 mar 22 12:00:00 AM;2021 mar 21 12:00:00 AM;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.819,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUENAVENTURA;6.737,;INSTITUTO DE EDUCACION PARA EL TRABAJO Y DESARROLLO HUMANO ACADEMIA NORDAN;232;2017 jun 27 12:00:00 AM;1111789171-1;76,;VALLE DEL CAUCA;76.109,;BUENAVENTURA;;Barrio Independencia Etapa 1;Transversal 60A Nº 7-88;3176804052;nhora_18@hotmail.com;;PRIVADA;NHORA  NORELIS  JIMENEZ CELORIO;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.794,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA;7.515,;CORPORACION DE ESTUDIOS TECNICOS Y PEDAGOGICOS DEL CARIBE;Nº. 100;2014 feb 18 12:00:00 AM;900505258-6;47,;MAGDALENA;47.288,;FUNDACIÓN;;CENTRO;CALLE 6 Nº. 9-98;4141938;corpotecdelcaribe1@gmail.com;www.corpotecdelcaribe1.wix.com;PRIVADA;JOSE MARIOROMERO SOLANO;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.810,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BARRANCABERMEJA;7.407,;INSTITUTO TÉCNICO BIBLICO CUADRANGULAR SINAI;1133;2014 sep 01 12:00:00 AM;890200937-3;68,;SANTANDER;68.081,;BARRANCABERMEJA;;Colombia;Diagonal 48 No.17-63;6224753;coordinacionacademica.ibcsinai@gmail.com;;PRIVADA;ABIGAILMLACKER;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.766,;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;830,;ACADEMIA CHARLOT;3676;2087 sep 30 12:00:00 AM;800197680-6;11,;BOGOTÁ D.C.;11.001,;BOGOTÁ;CHAPINERO;LOS ROSALES;CALLE 74 # 11-85;3454505/06;academiacharlot@gmail.com;;PRIVADA;YADIRA CHAVES BAUTISTA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
4.909,;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;6.658,;CORPORACION DE ALTOS ESTUDIOS SER HUMANO;07504;2012 nov 30 12:00:00 AM;900481243-0;8,;ATLÁNTICO;8.001,;BARRANQUILLA;;;CALLE 75 No. 44 - 49;3580483;educacion_continuada@serhumano.com.co;;PRIVADA;HELMUTH HAROLDMEDINA BOLAÑO;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.798,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO;5.036,;INSTITUTO DE EDUCACIÓN TÉCNICA INESUR;4937;2010 dic 20 12:00:00 AM;13072538;52,;NARIÑO;52.399,;LA UNIÓN;;;I.E. JUANAMBÚ;3186933508;inesurpasto@hotmail.es;;PRIVADA;VICTOR HUGOIBARRA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.820,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUGA;8.420,;ACADEMIA INTERNACIONAL DE BOMBEROS DE GUADALAJARA DE BUGA;SEM-1900-730;2015 sep 07 12:00:00 AM;891.380.026-3;76,;VALLE DEL CAUCA;76.111,;GUADALAJARA DE BUGA;;EL ALBERGUE;CALLE 2 SUR No. 10-72;2286890;bugabomberos@gmail.com;;PRIVADA;HAROLD HUMBERTOALZATE TEJADA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.777,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CAUCA;8.656,;INSTITUTO TECNICO DE EXCELENCIA PROFESIONAL INTENAL;7034;2008 sep 18 12:00:00 AM;17683329-1;19,;CAUCA;19.075,;BALBOA;;BELEN;CALLE 6 A No. 4-11;314 661 25 90;secretariaciadet@gmail.com;;PRIVADA;LUIS ANTONIORUIZ CICERY;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
4.546,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IPIALES;4.337,;ESCUELA COLOMBIANA DE CRIMINALISTICA;0393;2010 jun 15 12:00:00 AM;9000244553-1;52,;NARIÑO;52.356,;IPIALES;;AVENIDA LAS LAJAS;CARRERA 5 No. 2 - 16;7737072;amaryarevalo@hotmail.com;;PRIVADA;MARIO IVANDELGADO MELO;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.781,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA;7.181,;"INSTITUTO DE ENSEÑANZA DEL CARIBE ""INTECAR""";702;2013 jul 18 12:00:00 AM;30685552-2;23,;CÓRDOBA;23.162,;CERETÉ;;El Prado;Calle 29a No 27-25;7641867;instituto-intecar@hotmail.com;;PRIVADA;VIVIANA PAOLANEGRETE GONZALEZ;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.810,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BARRANCABERMEJA;5.449,;INSTITUTO DE EDUCACION PARA EL TRABAJO Y DESARROLLO  HUMANO MONTESSORI;0954;2011 ago 02 12:00:00 AM;890270279-4;68,;SANTANDER;68.081,;BARRANCABERMEJA;;Inscredial;Calle 44 No.23B17;6213276;fundamontessori@hotmail.com;;PRIVADA;OLGA HERNANDEZ CUDRIS;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.770,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TUNJA;9.605,;INSTITUTO TECNICO INTEGRAL  DE COLOMBIA;01058;2018 nov 08 12:00:00 AM;901080079-1;15,;BOYACÁ;15.001,;TUNJA;;LA CALLEJA;CRA 16 A Bis  36A 39;3134689664;rociovalenciab@gmail.com;;PRIVADA;EDNA ROCIO VALENCIA BEDOYA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.776,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FLORENCIA;8.973,;"FUNDACIÓN PARA LA SALUD, EDUCACIÓN Y DESARROLLO INTEGRAL DE LAS ORGANIZACIONES SOCIALES ""FUNDAFES""";0255;2018 abr 09 12:00:00 AM;900582157-9;18,;CAQUETÁ;18.001,;FLORENCIA;;ACOLSURE;CALLE 25 149-54;3166939571;fundafesfundacion@gmail.com;;PRIVADA;FERNANDINORAMIREZ SANABRIA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.806,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA;8.534,;AMERICAN IDIOMAS;2771;2017 may 16 12:00:00 AM;901072387-1;66,;RISARALDA;66.001,;PEREIRA;;CENTRO;CARRERA 5 20-07;3172930;CONTACTO@AMERICANIDIOMAS.COM;WWW.AMERICANIDIOMAS.COM;PRIVADA;JOSE LUISRODRIGUEZ ORTIZ;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.804,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ARMENIA;864,;ACADEMIA CAPILAR CHIC;1542;2008 oct 30 12:00:00 AM;32493328-1;63,;QUINDÍO;63.001,;ARMENIA;;PARQUE SUCRE;CARRERA 13 No. 13-03;7468374;academiachic@hotmail.com;www.academiachic.com;PRIVADA;JOSE GABRIELRUIZ SANCHEZ;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.766,;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;9.016,;INSTITUCION DE EDUCACION PARA EL TRABAJO Y EL DESARROLLO HUMANO COMPUESTUDIOS;14-008;2018 jun 12 12:00:00 AM;800055661-7;11,;BOGOTÁ D.C.;11.001,;BOGOTÁ;LOS MARTIRES;;CARRERA 26 No. 1H-65 PISO 4;3299510;daniel@compuestudios.edu.co;;PRIVADA;BLANCA INES LOPEZ HERRERA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.819,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUENAVENTURA;3.623,;"ESCUELA DE EXPRESIÓN CULTURAL TRADICIONES DEL PACIFICO ""TRADELPA""";0908;2009 ene 23 12:00:00 AM;835001338-8;76,;VALLE DEL CAUCA;76.109,;BUENAVENTURA;;Ciudadela Colpuertos 1a Etapa;Carrera 55 Nº 5B-03;3164063003;tradelpa_colombia@yahoo.com;;PRIVADA;MARIA ELCINAVALENCIA CORDOBA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.818,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;9.455,;CENTRO DE CAPACITACION CREAR FUTURO;09136;2019 nov 27 12:00:00 AM;900161012-3;76,;VALLE DEL CAUCA;76.001,;CALI;;San Fernando Nuevo;CALLE 5 B 5 No. 36-126 / 118;3103704666;htf78@hotmial.com;fundacioncrearfuturo.org;PRIVADA;HARRYTORRES FERNANDEZ;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.758,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA;4.430,;FUNDACION SERVICIO JUVENIL PROGRAMA BOSCONIA;0089084;2010 abr 09 12:00:00 AM;860038537-8;5,;ANTIOQUIA;5.212,;COPACABANA;;;VEREDA MONTAÑITAS;2744242;bosconiaantioquia@une.net.co;;PRIVADA;LI BIA ELVIRAHENREIQUEZ  MONTOTA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.775,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CAQUETÁ;6.425,;INSTITUTO DE CAPACITACIÓN TÉCNICA EDUCACIÒN PARA EL TRABAJO Y  DESARROLLO HUMANO SYSTEM CENTER;001100;2016 jun 23 12:00:00 AM;17651226-2;18,;CAQUETÁ;18.753,;SAN VICENTE DEL CAGUÁN;;El centro;Carrera 4a. No. 5 -33;4644324;al_cu_be@hotmail.com;;PRIVADA;Alexander Cuéllar Bermeo;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.759,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;4.978,;ASOCIACION DE EGRESADOS DE CONTADURIA PUBLICA DE LA UNIVERSIDAD DE MEDELLÍN - ADECUM;14047;2010 oct 22 12:00:00 AM;8909821587;5,;ANTIOQUIA;5.001,;MEDELLÍN;MEDELLIN;BELÉN LOS ALPES;CARRERA 87 N° 30-65;3419679;adecum1@gmail.com;;PRIVADA;JEAN PIERRESANCHEZ RESTREPO;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.780,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VALLEDUPAR;2.163,;INSTITUTO TECNICO DEL NORTE;0202;2008 nov 12 12:00:00 AM;22567868-1;20,;CESAR;20.001,;VALLEDUPAR;;LOPERENA;CARRERA 12 15-27;5707088;financiera@itn.edu.co;www.itn.edu.co;PRIVADA;HILDA JOSEFINAOSORIO CHARRIS;SI;FT-CER250240;NTC 5555;ICONTEC;RENOVADA;2013 jun 19 12:00:00 AM;2022 jun 18 12:00:00 AM;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.820,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUGA;8.900,;ANGEL TOP MODEL;SEM-1900-568;2014 jul 24 12:00:00 AM;1115078864-0;76,;VALLE DEL CAUCA;76.111,;GUADALAJARA DE BUGA;;LA REVOLUCION;CARRERA 4 No. 11-48;3183692122;institutoangeltopmodel@gmail.com;;PRIVADA;ANDERSONMENDOZA CRUZ;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.763,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TURBO;9.024,;"CORPORACION EDUCATIVA DE SISTEMAS DE CORDOVA ""CESCOR""";10602;2018 jul 23 12:00:00 AM;800211274-9;5,;ANTIOQUIA;5.837,;TURBO;;BUENOS AIRES;carrera 13  #  102  -  25;3105025755;cescor2009@hotmail.com;;PRIVADA;ROSA ELENASANCHEZ ORTIZ;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.802,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;5.302,;INSTITUTO PROTELCO LTDA;002215;2010 dic 03 12:00:00 AM;900332193-2;54,;NORTE DE SANTANDER;54.001,;CÚCUTA;;La Playa;Calle 15 # 4- 28;5942327;protelco20101@gmail.com;;PRIVADA;ElizabethFuentes Archila;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.806,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA;8.914,;CENTRO DE INGLES JAMESTOWN PEREIRA;6363;2018 jul 03 12:00:00 AM;807007469-1;66,;RISARALDA;66.001,;PEREIRA;;PINARES;CARRERA 16 BIS 9-96;3168348935;JBUSTAMANTE@JAMESTOWNENGLISHCENTER.COM;;PRIVADA;JULIANBUSTAMANTE ACOSTA;SI;FT-CER179613;NTC 5555;ICONTEC;PRIMERA VEZ;2020 abr 30 12:00:00 AM;2021 mar 29 12:00:00 AM;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.735,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA;7.088,;POLITÉCNICO MAYOR DE MADRID;187;2014 ene 16 12:00:00 AM;900350416-6;25,;CUNDINAMARCA;25.430,;MADRID;;CENTRO;CARRERA 21 No. 3-49;5400000;info@cicce.edu.co;www.cicce.edu.co;PRIVADA;CLAUDIA MILENAMANJAREZ ALZATE;SI;20.072-1;NTC 5555;CELAC;PRIMERA VEZ;2019 mar 16 12:00:00 AM;2021 nov 30 12:00:00 AM;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.797,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO;6.677,;SONIS GRICIEL;0909;2013 mar 13 12:00:00 AM;68289417-1;50,;META;50.001,;VILLAVICENCIO;;;MANZANA B CASA DOS;3212427202;sonosgriciel@gmail.com;;PRIVADA;SONIS GRICIELRODRÍGUEZ MONSALVE;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.781,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA;7.549,;"CENTRO DE ESTUDIOS TÉCNICOS ""CEPRODENT""";533;2015 feb 20 12:00:00 AM;900350585-2;23,;CÓRDOBA;23.815,;TUCHIN;;;I.E. ALVARO ULCUE CHOQUE;3046776925;ceprodentmonteria@yahoo.com;;PRIVADA;FERNANDO ELIASBITAR CURE;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.760,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BELLO;8.722,;INSTITUTO METROPOLITANO DE ANTIOQUIA;201700001941;2017 may 02 12:00:00 AM;900957440-1;5,;ANTIOQUIA;5.088,;BELLO;;;Calle 46 Nº 47 - 78;4517351;academica@metropolitanodeantioquia.edu.co;;PRIVADA;JORGE ENRIQUEMARTÌNEZ CESAR;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.798,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO;8.750,;INSTITUTO EDUCATIVO POLITECNICO REGIONAL IPRE;5329;2017 dic 18 12:00:00 AM;1086138616-4;52,;NARIÑO;52.683,;SANDONÁ;;CAFETERO;CRA 4 No 04 - 80;3163749079;claudia.benavides1@gmail.com;;PRIVADA;LIZZETH NATHALIAMERA BENAVIDES;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.777,;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CAUCA;6.173,;INSTITUTO TECNICO DE EXCELENCIA PROFESIONAL INTENAL - CALOTO;02123;2006 dic 26 12:00:00 AM;17683329-1;19,;CAUCA;19.142,;CALOTO;;CALOTO;CARRERA 5 No. 15-77;3106612590;ciadetsecretariacaloto@gmail.com;;PRIVADA;LUIS ANTONIORUIZ CICERI;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.818,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;3.109,;"CENTRO DE CAPACITACION TECNICA INDUSTRIAL ""PEDRO ANTONIO MOLINA""";4143.2.21.6515;2009 ago 12 12:00:00 AM;94459234-1;76,;VALLE DEL CAUCA;76.001,;CALI;;SAN LUIS;CARRERA 1A10 #71-00;4340670 -105;jodarme@universo.com;;PRIVADA;RAMIROLENIS MEJIA;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.778,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN;8.399,;GLOBAL LEADERS SCHOOL SAS;20161700158444;2016 nov 28 12:00:00 AM;900847789-2;19,;CAUCA;19.001,;POPAYÁN;;CENTRO  HITORICO;CALLE  4 # 2-85 OFICINA  203;8323040;direcciongeneral@gls.edu.co;www.gls.edu.co;PRIVADA;MARCOS GUSTAVONOGUERA REDIN;NO;;;;;;;;;2.020,;11,;2020 nov 30 12:00:00 AM
3.804,;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ARMENIA;866,;INSTITUTO  TECNI  - INCAS;1575;2007 dic 14 12:00:00 AM;801003185-3;63,;QUINDÍO;63.001,;ARMENIA;;;AVENIDA BOLIVAR CARRERA 14 # 7-09;7450964;tecni-incas@outlook.com;www.tecniincas.edu.co;PRIVADA;GILBERTOSALCEDO PIZARRO;NO;FT-CER156005;NTC 5555;ICONTEC;VENCIDA;2011 nov 18 12:00:00 AM;2017 nov 17 12:00:00 AM;;;2.020,;11,;2020 nov 30 12:00:00 AM
